study,rule,width,height,boundary,density,seed,noise,noiseSeed,steps,label,finalPopulation,finalDensity,tailActivity,densitySlope,period,cycleStart,extinctAt,hammingFromBaseline
survey,B012467/S023456,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1574,0.6831597222222222,0.4493272569444444,0.00005101243400944707,,,,
survey,B012467/S023456,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1482,0.6432291666666666,0.4518012152777778,-0.00002688102019079374,,,,
survey,B012467/S023456,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1565,0.6792534722222222,0.45167824074074076,0.0000281834653144392,,,,
survey,B012467/S023456,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1513,0.6566840277777778,0.449095775462963,0.00004205209394584916,,,,
survey,B012467/S023456,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1538,0.6675347222222222,0.4487196180555555,-0.000010214546478960204,,,,
survey,B012467/S023456,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1537,0.6671006944444444,0.44602864583333335,-0.00003639610539964805,,,,
survey,B2457/S0123478,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1343,0.5828993055555556,0.5212818287037037,0.00004044815689543392,,,,
survey,B2457/S0123478,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1349,0.5855034722222222,0.5203486689814816,0.000023612847704609304,,,,
survey,B2457/S0123478,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1314,0.5703125,0.5187861689814814,-0.000004860049859528881,,,,
survey,B2457/S0123478,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1315,0.5707465277777778,0.5185908564814814,-0.000010612515822296317,,,,
survey,B2457/S0123478,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1319,0.5724826388888888,0.5188440393518519,0.00000797144654379303,,,,
survey,B2457/S0123478,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1335,0.5794270833333334,0.5195384837962963,-0.000005571570806705567,,,,
survey,B02567/S016,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,836,0.3628472222222222,0.5441478587962963,0.000006705180451359945,,,,
survey,B02567/S016,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,833,0.3615451388888889,0.5453052662037038,0.00006742565450279399,,,,
survey,B02567/S016,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,872,0.3784722222222222,0.5454210069444445,-0.00005253195332036677,,,,
survey,B02567/S016,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,800,0.3472222222222222,0.5495008680555555,-0.00003233199422679139,,,,
survey,B02567/S016,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,813,0.3528645833333333,0.5467086226851852,0.000009177414250872156,,,,
survey,B02567/S016,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,784,0.3402777777777778,0.5464988425925926,-0.000007151388502979222,,,,
survey,B0123/S245678,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,fixed,2116,0.9184027777777778,0,0,1,1,,
survey,B0123/S245678,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,fixed,2095,0.9092881944444444,0,0,1,2,,
survey,B0123/S245678,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,1791,0.77734375,0.004340277777777778,0.0000010853709363712141,4,19,,
survey,B0123/S245678,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,periodic,1768,0.7673611111111112,0.0030381944444444445,-6.512225618227285e-7,10,12,,
survey,B0123/S245678,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,1681,0.7296006944444444,0.003269675925925926,3.7384998919452936e-7,18,27,,
survey,B0123/S245678,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,periodic,1660,0.7204861111111112,0.004644097222222222,-1.6883547899107776e-7,180,22,,
survey,B123468/S0123,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1034,0.4487847222222222,0.795775462962963,-0.000037565894075514806,,,,
survey,B123468/S0123,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1035,0.44921875,0.7910228587962963,-0.00006788392223148406,,,,
survey,B123468/S0123,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1176,0.5104166666666666,0.7926142939814815,0.00011240824997684541,,,,
survey,B123468/S0123,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1118,0.4852430555555556,0.7924840856481482,0.0000611908014571949,,,,
survey,B123468/S0123,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1152,0.5,0.791283275462963,-0.00005880298539717823,,,,
survey,B123468/S0123,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1173,0.5091145833333334,0.7927806712962963,-0.0000034973063505294683,,,,
survey,B03478/S0247,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1093,0.4743923611111111,0.5531611689814815,0.000043680150350405976,,,,
survey,B03478/S0247,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1084,0.4704861111111111,0.5500217013888888,-0.000032790261955481466,,,,
survey,B03478/S0247,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1097,0.4761284722222222,0.5491174768518519,0.00006863162220987312,,,,
survey,B03478/S0247,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1111,0.4822048611111111,0.5514467592592592,-0.000009056817480164244,,,,
survey,B03478/S0247,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1138,0.4939236111111111,0.5495081018518518,-0.00019028964450001546,,,,
survey,B03478/S0247,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1071,0.46484375,0.5497757523148148,0.0000018210112376894819,,,,
survey,B27/S12468,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1062,0.4609375,0.033810763888888894,0.00003054716202031428,,,,
survey,B27/S12468,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1008,0.4375,0.06541521990740741,0.0001223816029143898,,,,
survey,B27/S12468,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1037,0.4500868055555556,0.059121817129629634,0.0001244558673705659,,,,
survey,B27/S12468,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1052,0.4565972222222222,0.059121817129629634,0.00010502772760952116,,,,
survey,B27/S12468,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1034,0.4487847222222222,0.07081163194444445,0.00010811500493964372,,,,
survey,B27/S12468,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,981,0.42578125,0.0738208912037037,-0.0000538705774752246,,,,
survey,B34/S045,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,periodic,103,0.04470486111111111,0.005208333333333333,0,4,9,,
survey,B34/S045,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,118,0.051215277777777776,0.011284722222222222,0,4,5,,
survey,B34/S045,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1112,0.4826388888888889,0.49178240740740736,0.00025325321848661665,,,,
survey,B34/S045,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1102,0.4782986111111111,0.48417968749999996,0.0000332847087153839,,,,
survey,B34/S045,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1047,0.4544270833333333,0.4842230902777778,-0.00012620452054583063,,,,
survey,B34/S045,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1037,0.4500868055555556,0.48364438657407405,-0.00012098268037417802,,,,
survey,B01257/S4567,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,periodic,1812,0.7864583333333334,0.028819444444444446,-0.000004823870828316508,30,68,,
survey,B01257/S4567,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,1828,0.7934027777777778,0.01953125,0.0000042208869747769444,12,98,,
survey,B01257/S4567,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,1810,0.7855902777777778,0.02893518518518519,0.0000033767095798215554,6,75,,
survey,B01257/S4567,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,periodic,1833,0.7955729166666666,0.024710648148148148,0.000015050476984347505,84,97,,
survey,B01257/S4567,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,1822,0.7907986111111112,0.03819444444444445,9.647741656633014e-7,6,79,,
survey,B01257/S4567,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,periodic,1822,0.7907986111111112,0.021701388888888888,-0.0000021707418727424283,2,83,,
survey,B02568/S1478,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,847,0.3676215277777778,0.5042028356481482,0.000008960340063597913,,,,
survey,B02568/S1478,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,858,0.3723958333333333,0.503197337962963,-0.000008514132011978636,,,,
survey,B02568/S1478,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,907,0.3936631944444444,0.5024884259259259,0.000048033693772961625,,,,
survey,B02568/S1478,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,854,0.3706597222222222,0.5015986689814815,0.000006391628847519373,,,,
survey,B02568/S1478,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,879,0.3815104166666667,0.5013744212962963,0.00000408823052699824,,,,
survey,B02568/S1478,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,836,0.3628472222222222,0.5028211805555556,-0.000004003812787502701,,,,
survey,B0237/S468,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,966,0.4192708333333333,0.5691623263888889,0.000023902279954308297,,,,
survey,B0237/S468,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,979,0.4249131944444444,0.5677083333333334,-0.000031331041029915714,,,,
survey,B0237/S468,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,954,0.4140625,0.569603587962963,-0.00006316858849680468,,,,
survey,B0237/S468,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,938,0.4071180555555556,0.5698423032407408,-0.00005668048223271896,,,,
survey,B0237/S468,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,967,0.4197048611111111,0.5691550925925926,-0.00009001342965638604,,,,
survey,B0237/S468,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,965,0.4188368055555556,0.5683015046296296,-0.000054943888734525025,,,,
survey,B058/S0678,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,733,0.3181423611111111,0.3821686921296296,0.00005826029992899261,,,,
survey,B058/S0678,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,568,0.2465277777777778,0.37873987268518516,0.000022937505788644993,,,,
survey,B058/S0678,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,636,0.2760416666666667,0.3883246527777778,0.00012879735111605078,,,,
survey,B058/S0678,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,657,0.28515625,0.3826244212962963,0.00011653265953505602,,,,
survey,B058/S0678,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,688,0.2986111111111111,0.3752170138888889,0.0000777607977524621,,,,
survey,B058/S0678,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,681,0.2955729166666667,0.3779152199074074,0.00014712806026365347,,,,
survey,B03467/S145678,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,fixed,2226,0.9661458333333334,0,0,1,8,,
survey,B03467/S145678,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,fixed,2239,0.9717881944444444,0,0,1,9,,
survey,B03467/S145678,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,fixed,2226,0.9661458333333334,0,0,1,8,,
survey,B03467/S145678,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,fixed,2226,0.9661458333333334,0,0,1,7,,
survey,B03467/S145678,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,fixed,2250,0.9765625,0,0,1,7,,
survey,B03467/S145678,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,fixed,2234,0.9696180555555556,0,0,1,6,,
survey,B134578/S2567,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1611,0.69921875,0.41474971064814814,-0.00006468810780772436,,,,
survey,B134578/S2567,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1625,0.7052951388888888,0.41171875,-0.00020213224738353246,,,,
survey,B134578/S2567,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1633,0.7087673611111112,0.41180555555555554,-0.00007770049936710815,,,,
survey,B134578/S2567,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1642,0.7126736111111112,0.410033275462963,-0.000005740406285696644,,,,
survey,B134578/S2567,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1629,0.70703125,0.41278211805555554,0.00014847874409558212,,,,
survey,B134578/S2567,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1621,0.7035590277777778,0.4142650462962963,0.000018017157543762155,,,,
survey,B123478/S568,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1227,0.5325520833333334,0.5924117476851852,-0.00005176013398783613,,,,
survey,B123478/S568,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1229,0.5334201388888888,0.5977647569444444,-0.00001016630777067704,,,,
survey,B123478/S568,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1234,0.5355902777777778,0.5902343750000001,-0.00013035304945818282,,,,
survey,B123478/S568,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1269,0.55078125,0.5925998263888889,0.00006853514479330679,,,,
survey,B123478/S568,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1257,0.5455729166666666,0.5907624421296296,0.0001252879850884505,,,,
survey,B123478/S568,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1286,0.5581597222222222,0.5936053240740741,-0.00022341757741347907,,,,
survey,B0248/S01456,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1321,0.5733506944444444,0.27174479166666665,0.00012107915779074435,,,,
survey,B0248/S01456,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1279,0.5551215277777778,0.2784939236111111,-0.0000015074596338489087,,,,
survey,B0248/S01456,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1299,0.5638020833333334,0.2693142361111111,-0.0002011071748325152,,,,
survey,B0248/S01456,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1310,0.5685763888888888,0.2763237847222222,0.00003593783767095798,,,,
survey,B0248/S01456,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1302,0.5651041666666666,0.27977430555555555,-0.00021210560032107684,,,,
survey,B0248/S01456,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1317,0.5716145833333334,0.2761646412037037,-0.000003943514402148745,,,,
survey,B2357/S2467,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1260,0.546875,0.49893663194444443,-0.00002641069278503288,,,,
survey,B2357/S2467,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1280,0.5555555555555556,0.49472656249999997,0.000030752176530517736,,,,
survey,B2357/S2467,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1298,0.5633680555555556,0.49715711805555557,0.00010251931477879657,,,,
survey,B2357/S2467,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1313,0.5698784722222222,0.49442997685185186,0.00003204256197709241,,,,
survey,B2357/S2467,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1265,0.5490451388888888,0.49883535879629626,-0.0000548353516408879,,,,
survey,B2357/S2467,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1224,0.53125,0.49677372685185184,-0.00005354496619431324,,,,
survey,B13478/S013568,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1295,0.5620659722222222,0.42478298611111115,-0.00009402930212095952,,,,
survey,B13478/S013568,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1301,0.5646701388888888,0.4273292824074074,0.00009225652959155321,,,,
survey,B13478/S013568,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1285,0.5577256944444444,0.42721354166666664,-0.00002749606372140409,,,,
survey,B13478/S013568,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1305,0.56640625,0.4289207175925926,-0.00016661649841005215,,,,
survey,B13478/S013568,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1341,0.58203125,0.42649739583333335,0.00019101322512426292,,,,
survey,B13478/S013568,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1344,0.5833333333333334,0.427857349537037,-0.0000982019503874533,,,,
survey,B3467/S0145,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1285,0.5577256944444444,0.539134837962963,-0.000007440820752678212,,,,
survey,B3467/S0145,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1244,0.5399305555555556,0.5387225115740741,-0.00009809341329381617,,,,
survey,B3467/S0145,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1300,0.5642361111111112,0.5390697337962963,-0.00003042656524960637,,,,
survey,B3467/S0145,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1315,0.5707465277777778,0.5354311342592593,0.000054666516161896815,,,,
survey,B3467/S0145,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1244,0.5399305555555556,0.5388671875,-0.0001792912190114538,,,,
survey,B3467/S0145,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1258,0.5460069444444444,0.5394314236111111,-0.00017397290142323485,,,,
survey,B0478/S67,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,618,0.2682291666666667,0.45260416666666664,0.0001432689636010003,,,,
survey,B0478/S67,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,567,0.24609375,0.4503038194444444,-0.00001005777067703992,,,,
survey,B0478/S67,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,507,0.22005208333333334,0.4539858217592593,-0.000010190427124818623,,,,
survey,B0478/S67,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,524,0.22743055555555555,0.45277054398148153,-0.00000389527569386558,,,,
survey,B0478/S67,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,610,0.2647569444444444,0.4547309027777778,-0.00008124604442592077,,,,
survey,B0478/S67,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,601,0.2608506944444444,0.4512803819444444,-0.0000067413594825723196,,,,
survey,B467/S01236,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,fixed,205,0.08897569444444445,0,0,1,19,,
survey,B467/S01236,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,fixed,228,0.09895833333333333,0,0,1,5,,
survey,B467/S01236,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,372,0.16145833333333334,0.0033275462962962963,1.2059677070791267e-7,6,154,,
survey,B467/S01236,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,periodic,406,0.1762152777777778,0.006076388888888889,-0.0000011456693217251706,24,130,,
survey,B467/S01236,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,397,0.1723090277777778,0.007523148148148148,-4.823870828316507e-7,6,165,,
survey,B467/S01236,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,periodic,368,0.1597222222222222,0.00535300925925926,-3.617903121237381e-7,6,186,,
survey,B1247/S023467,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1319,0.5724826388888888,0.3199869791666667,-0.00005162747754005742,,,,
survey,B1247/S023467,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1314,0.5703125,0.3197410300925926,-0.000027291049211200646,,,,
survey,B1247/S023467,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1318,0.5720486111111112,0.3189814814814815,0.000050421509832978295,,,,
survey,B1247/S023467,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1330,0.5772569444444444,0.3214192708333333,0.00006514637553641444,,,,
survey,B1247/S023467,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1363,0.5915798611111112,0.3172743055555556,0.000046236801889413726,,,,
survey,B1247/S023467,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1350,0.5859375,0.3199869791666667,-0.000021502404217220834,,,,
survey,B348/S01567,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,918,0.3984375,0.5398582175925926,-0.00020725761013861874,,,,
survey,B348/S01567,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,935,0.4058159722222222,0.5398292824074074,-0.00023850423342903893,,,,
survey,B348/S01567,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,881,0.3823784722222222,0.5312644675925926,-0.00013898777824086937,,,,
survey,B348/S01567,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,929,0.4032118055555556,0.5303313078703704,0.0002036155876632398,,,,
survey,B348/S01567,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,896,0.3888888888888889,0.5322265625,-0.00015101127628044828,,,,
survey,B348/S01567,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,939,0.4075520833333333,0.5380280671296296,0.00020660638757679604,,,,
survey,B012568/S23567,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1656,0.71875,0.3207320601851852,-0.00005930949183415146,,,,
survey,B012568/S23567,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1639,0.7113715277777778,0.3224826388888889,-0.0000547026951931092,,,,
survey,B012568/S23567,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1661,0.7209201388888888,0.3207320601851852,0.000014326896360100027,,,,
survey,B012568/S23567,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1625,0.7052951388888888,0.3203559027777778,0.00001121549967583588,,,,
survey,B012568/S23567,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1570,0.6814236111111112,0.3215060763888889,-0.00009571765691087031,,,,
survey,B012568/S23567,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1625,0.7052951388888888,0.31807002314814814,-0.00006883663672007657,,,,
survey,B123458/S01346,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1352,0.5868055555555556,0.6403211805555555,-0.00005347260813188849,,,,
survey,B123458/S01346,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1238,0.5373263888888888,0.6406539351851852,-0.000037035268284399986,,,,
survey,B123458/S01346,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1360,0.5902777777777778,0.6379557291666667,-0.00009291981183044672,,,,
survey,B123458/S01346,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1507,0.6540798611111112,0.641724537037037,-0.000011818483529375443,,,,
survey,B123458/S01346,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1371,0.5950520833333334,0.6427951388888888,-0.00007760402195054182,,,,
survey,B123458/S01346,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1293,0.5611979166666666,0.6411024305555555,-0.00006046722083294742,,,,
survey,B012348/S8,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1180,0.5121527777777778,0.951490162037037,0.00003757795375258559,,,,
survey,B012348/S8,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1111,0.4822048611111111,0.9634548611111112,-0.000004739453088820969,,,,
survey,B012348/S8,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1163,0.5047743055555556,0.9683955439814815,0.00001443543345373715,,,,
survey,B012348/S8,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1095,0.4752604166666667,0.9554615162037037,-0.000033200290975888363,,,,
survey,B012348/S8,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1224,0.53125,0.9679542824074073,0.00006608703034793617,,,,
survey,B012348/S8,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1146,0.4973958333333333,0.9563657407407408,-0.000014785164088790097,,,,
survey,B0/S034678,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,periodic,557,0.2417534722222222,0.06886574074074074,0.0000019898467166805597,12,27,,
survey,B0/S034678,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,550,0.2387152777777778,0.046875,0.000006632822388935198,12,26,,
survey,B0/S034678,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,569,0.24696180555555555,0.061038773148148144,-0.000006946373992775771,84,25,,
survey,B0/S034678,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,periodic,575,0.2495659722222222,0.05092592592592592,0.000019054289771850203,6,28,,
survey,B0/S034678,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,602,0.2612847222222222,0.05380497685185185,0.0000031958144237596864,60,28,,
survey,B0/S034678,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,periodic,569,0.24696180555555555,0.058275462962962966,0.0000021707418727424283,60,25,,
survey,B0278/S126,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,813,0.3528645833333333,0.41903211805555557,0.00006691914806582075,,,,
survey,B0278/S126,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,848,0.3680555555555556,0.42097077546296297,-0.000011975259331295731,,,,
survey,B0278/S126,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,773,0.3355034722222222,0.41947337962962966,0.000012011438362508103,,,,
survey,B0278/S126,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,833,0.3615451388888889,0.4211009837962963,-0.000021321509061158964,,,,
survey,B0278/S126,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,753,0.3268229166666667,0.41731047453703707,-0.00008474335077645024,,,,
survey,B0278/S126,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,728,0.3159722222222222,0.4185040509259259,-0.000020368794572566453,,,,
survey,B013578/S2568,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1097,0.4761284722222222,0.5374131944444445,0.00006204703852922107,,,,
survey,B013578/S2568,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1111,0.4822048611111111,0.5375361689814815,0.0000014833402797073262,,,,
survey,B013578/S2568,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1084,0.4704861111111111,0.5377314814814815,0.0000273513475965546,,,,
survey,B013578/S2568,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1107,0.48046875,0.536082175925926,0.0002699076325213794,,,,
survey,B013578/S2568,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1076,0.4670138888888889,0.5354094328703703,-0.0002010951151554444,,,,
survey,B013578/S2568,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1096,0.4756944444444444,0.5392288773148148,0.00017496179494303973,,,,
survey,B0234568/S023567,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1694,0.7352430555555556,0.34337384259259257,-0.00003201844262295082,,,,
survey,B0234568/S023567,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1759,0.7634548611111112,0.34261429398148147,0.000007356403013182674,,,,
survey,B0234568/S023567,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1740,0.7552083333333334,0.3450593171296296,-0.000010142188416535458,,,,
survey,B0234568/S023567,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1754,0.7612847222222222,0.3462890625,-0.000007537298169244544,,,,
survey,B0234568/S023567,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1779,0.7721354166666666,0.34479890046296297,0.00007197215275848229,,,,
survey,B0234568/S023567,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1762,0.7647569444444444,0.34134837962962966,0.00009716481815936526,,,,
survey,B0124678/S1346,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1352,0.5868055555555556,0.4919632523148148,-0.00002386610092309592,,,,
survey,B0124678/S1346,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1342,0.5824652777777778,0.49340277777777775,0.000044669043870210865,,,,
